# t x1 y1 x2 y2 error_x error_y
29.3700000000 10.9124838657 7.1644187125 11.3554615635 6.9120888079 0.4429776979 0.2523299046
29.3800000000 10.9439607016 7.1157137020 11.3906112847 6.8676348586 0.4466505831 0.2480788434
29.3900000000 10.9760613456 7.0675095591 11.4263739379 6.8236469508 0.4503125923 0.2438626083
29.4000000000 11.0087852241 7.0198038741 11.4627493034 6.7801228929 0.4539640793 0.2396809812
29.4100000000 11.0421318297 6.9725942199 11.4997372158 6.7370604832 0.4576053862 0.2355337367
29.4200000000 11.0761007202 6.9258781540 11.5373375635 6.6944575120 0.4612368433 0.2314206419
29.4300000000 11.1106915173 6.8796532197 11.5755502868 6.6523117628 0.4648587695 0.2273414569
29.4400000000 11.1459039050 6.8339169481 11.6143753774 6.6106210131 0.4684714724 0.2232959350
29.4500000000 11.1817376289 6.7886668595 11.6538128772 6.5693830364 0.4720752483 0.2192838231
29.4600000000 11.2181924946 6.7439004649 11.6938628768 6.5285956031 0.4756703822 0.2153048618
29.4700000000 11.2552683665 6.6996152676 11.7345255149 6.4882564818 0.4792571483 0.2113587858
29.4800000000 11.2929651670 6.6558087645 11.7758009769 6.4483634403 0.4828358099 0.2074453242
29.4900000000 11.3312828748 6.6124784475 11.8176894941 6.4089142470 0.4864066193 0.2035642005
29.5000000000 11.3702215240 6.5696218049 11.8601913423 6.3699066720 0.4899698183 0.1997151329
29.5100000000 11.4097812030 6.5272363229 11.9033068409 6.3313384881 0.4935256379 0.1958978347
29.5200000000 11.4499620529 6.4853194865 11.9470363516 6.2932074719 0.4970742987 0.1921120146
29.5300000000 11.4907642672 6.4438687813 11.9913802779 6.2555114051 0.5006160107 0.1883573762
29.5400000000 11.5321880897 6.4028816941 12.0363390635 6.2182480749 0.5041509738 0.1846336192
29.5500000000 11.5742338139 6.3623557146 12.0819131912 6.1814152758 0.5076793773 0.1809404389
29.5600000000 11.6169017820 6.3222883365 12.1281031824 6.1450108100 0.5112014004 0.1772775264
29.5700000000 11.6601923832 6.2826770581 12.1749095954 6.1090324887 0.5147172121 0.1736445694
29.5800000000 11.7041060533 6.2435193843 12.2223330246 6.0734781327 0.5182269713 0.1700412516
29.5900000000 11.7486432729 6.2048128268 12.2703740997 6.0383455736 0.5217308269 0.1664672532
29.6000000000 11.7938045668 6.1665549058 12.3190334843 6.0036326545 0.5252289175 0.1629222513
29.6100000000 11.8395905026 6.1287431506 12.3683118746 5.9693372311 0.5287213721 0.1594059195
29.6200000000 11.8860016898 6.0913751008 12.4182099992 5.9354571723 0.5322083095 0.1559179286
29.6300000000 11.9330387786 6.0544483073 12.4687286172 5.9019903611 0.5356898386 0.1524579463
29.6400000000 11.9807024587 6.0179603331 12.5198685173 5.8689346955 0.5391660586 0.1490256376
29.6500000000 12.0289934586 5.9819087543 12.5716305172 5.8362880892 0.5426370586 0.1456206650
29.6600000000 12.0779125438 5.9462911609 12.6240154619 5.8040484726 0.5461029181 0.1422426883
29.6700000000 12.1274605164 5.9111051579 12.6770242230 5.7722137930 0.5495637066 0.1388913648
29.6800000000 12.1776382138 5.8763483660 12.7306576976 5.7407820162 0.5530194838 0.1355663498
29.6900000000 12.2284465074 5.8420184224 12.7849168070 5.7097511263 0.5564702996 0.1322672961
29.7000000000 12.2798863016 5.8081129819 12.8398024958 5.6791191273 0.5599161942 0.1289938546
29.7100000000 12.3319585329 5.7746297171 12.8953157306 5.6488840431 0.5633571978 0.1257456740
29.7200000000 12.3846641685 5.7415663198 12.9514574993 5.6190439184 0.5667933308 0.1225224014
29.7300000000 12.4380042054 5.7089205016 13.0082288094 5.5895968198 0.5702246040 0.1193236818
29.7400000000 12.4919796693 5.6766899944 13.0656306872 5.5605408357 0.5736510179 0.1161491587
29.7500000000 12.5465916133 5.6448725513 13.1236641769 5.5318740777 0.5770725636 0.1129984736
29.7600000000 12.6018411170 5.6134659474 13.1823303390 5.5035946807 0.5804892220 0.1098712667
29.7700000000 12.6577292853 5.5824679803 13.2416302493 5.4757008037 0.5839009640 0.1067671766
29.7800000000 12.7142572471 5.5518764711 13.3015649978 5.4481906306 0.5873077507 0.1036858404
29.7900000000 12.7714261544 5.5216892645 13.3621356876 5.4210623707 0.5907095332 0.1006268939
29.8000000000 12.8292371811 5.4919042303 13.4233434335 5.3943142590 0.5941062524 0.0975899713
29.8100000000 12.8876915219 5.4625192631 13.4851893611 5.3679445573 0.5974978392 0.0945747058
29.8200000000 12.9467903909 5.4335322838 13.5476746050 5.3419515544 0.6008842141 0.0915807293
29.8300000000 13.0065350206 5.4049412395 13.6108003083 5.3163335670 0.6042652877 0.0886076724
29.8400000000 13.0669266609 5.3767441046 13.6745676211 5.2910889400 0.6076409602 0.0856551646
29.8500000000 13.1279665775 5.3489388812 13.7389776988 5.2662160470 0.6110111213 0.0827228342
29.8600000000 13.1896560510 5.3215235999 13.8040317015 5.2417132914 0.6143756505 0.0798103085
29.8700000000 13.2519963758 5.2944963198 13.8697307924 5.2175791061 0.6177344166 0.0769172138
29.8800000000 13.3149888584 5.2678551300 13.9360761363 5.1938119548 0.6210872779 0.0740431752
29.8900000000 13.3786348165 5.2415981494 14.0030688986 5.1704103323 0.6244340821 0.0711878170
29.9000000000 13.4429355778 5.2157235273 14.0707102438 5.1473727649 0.6277746660 0.0683507624
29.9100000000 13.5078924787 5.1902294447 14.1390013343 5.1246978111 0.6311088556 0.0655316336
29.9200000000 13.5735068627 5.1651141138 14.2079433287 5.1023840619 0.6344364661 0.0627300519
29.9300000000 13.6397800794 5.1403757793 14.2775373808 5.0804301417 0.6377573014 0.0599456376
29.9400000000 13.7067134834 5.1160127188 14.3477846377 5.0588347085 0.6410711544 0.0571780103
29.9500000000 13.7743084322 5.0920232431 14.4186862389 5.0375964547 0.6443778067 0.0544267884
29.9600000000 13.8425662859 5.0684056967 14.4902433143 5.0167141072 0.6476770284 0.0516915895
29.9700000000 13.9114884048 5.0451584588 14.5624569831 4.9961864285 0.6509685783 0.0489720302
29.9800000000 13.9810761488 5.0222799432 14.6353283522 4.9760122168 0.6542522035 0.0462677265
29.9900000000 14.0513308754 4.9997685993 14.7088585145 4.9561903064 0.6575276391 0.0435782929
30.0000000000 14.1222539387 4.9776229124 14.7830485473 4.9367195688 0.6607946086 0.0409033436
30.0100000000 14.1938466879 4.9558414041 14.8578995111 4.9175989128 0.6640528233 0.0382424914
30.0200000000 14.2661104654 4.9344226332 14.9334124477 4.8988272849 0.6673019823 0.0355953483
30.0300000000 14.3390466058 4.9133651957 15.0095883783 4.8804036703 0.6705417725 0.0329615254
30.0400000000 14.4126564341 4.8926677257 15.0864283023 4.8623270929 0.6737718682 0.0303406328
30.0500000000 14.4869412644 4.8723288957 15.1639331954 4.8445966162 0.6769919310 0.0277322796
30.0600000000 14.5619023978 4.8523474174 15.2421040077 4.8272113437 0.6802016099 0.0251360737
30.0700000000 14.6375411214 4.8327220417 15.3209416621 4.8101704195 0.6834005407 0.0225516222
30.0800000000 14.7138587064 4.8134515597 15.4004470526 4.7934730286 0.6865883462 0.0199785311
30.0900000000 14.7908564064 4.7945348029 15.4806210420 4.7771183978 0.6897646356 0.0174164052
30.1000000000 14.8685354556 4.7759706440 15.5614644607 4.7611057958 0.6929290051 0.0148648482
30.1100000000 14.9468970676 4.7577579971 15.6429781042 4.7454345344 0.6960810366 0.0123234627
30.1200000000 15.0259424328 4.7398958184 15.7251627314 4.7301039683 0.6992202986 0.0097918501
30.1300000000 15.1056727175 4.7223831067 15.8080190627 4.7151134961 0.7023463451 0.0072696106
30.1400000000 15.1860890616 4.7052189039 15.8915477778 4.7004625608 0.7054587163 0.0047563431
30.1500000000 15.2671925765 4.6884022957 15.9757495138 4.6861506505 0.7085569373 0.0022516452
30.1600000000 15.3489843439 4.6719324119 16.0606248629 4.6721772986 0.7116405191 0.0002448867
30.1700000000 15.4314654133 4.6558084268 16.1461743705 4.6585420846 0.7147089572 0.0027336578
30.1800000000 15.5146368004 4.6400295603 16.2323985328 4.6452446349 0.7177617324 0.0052150746
30.1900000000 15.5984994846 4.6245950780 16.3192977945 4.6322846229 0.7207983099 0.0076895449
30.2000000000 15.6830544078 4.6095042919 16.4068725471 4.6196617702 0.7238181393 0.0101574783
30.2100000000 15.7683024713 4.5947565608 16.4951231258 4.6073758466 0.7268206545 0.0126192858
30.2200000000 15.8542445346 4.5803512913 16.5840498076 4.5954266713 0.7298052730 0.0150753799
30.2300000000 15.9408814125 4.5662879379 16.6736528088 4.5838141129 0.7327713963 0.0175261751
30.2400000000 16.0282138733 4.5525660037 16.7639322825 4.5725380908 0.7357184092 0.0199720871
30.2500000000 16.1162426366 4.5391850413 16.8548883162 4.5615985751 0.7386456795 0.0224135338
30.2600000000 16.2049683708 4.5261446531 16.9465209289 4.5509955878 0.7415525581 0.0248509347
30.2700000000 16.2943916905 4.5134444919 17.0388300689 4.5407292031 0.7444383784 0.0272847112
30.2800000000 16.3845131549 4.5010842616 17.1318156110 4.5307995483 0.7473024561 0.0297152867
30.2900000000 16.4753332644 4.4890637180 17.2254773536 4.5212068044 0.7501440892 0.0321430864
30.3000000000 16.5668524588 4.4773826692 17.3198150161 4.5119512068 0.7529625573 0.0345685376
30.3100000000 16.6590711146 4.4660409762 17.4148282361 4.5030330461 0.7557571215 0.0369920699
30.3200000000 16.7519895420 4.4550385539 17.5105165661 4.4944526688 0.7585270242 0.0394141149
30.3300000000 16.8456079828 4.4443753715 17.6068794713 4.4862104777 0.7612714885 0.0418351062
30.3400000000 16.9399266073 4.4340514531 17.7039163257 4.4783069332 0.7639897185 0.0442554801
30.3500000000 17.0349455117 4.4240668787 17.8016264098 4.4707425536 0.7666808981 0.0466756749
30.3600000000 17.1306647152 4.4144217847 17.9000089069 4.4635179163 0.7693441916 0.0490961316
30.3700000000 17.2270841573 4.4051163646 17.9990629002 4.4566336580 0.7719787428 0.0515172934
30.3800000000 17.3242036945 4.3961508701 18.0987873694 4.4500904761 0.7745836749 0.0539396060
30.3900000000 17.4220230976 4.3875256111 18.1991811875 4.4438891292 0.7771580899 0.0563635181
30.4000000000 17.5205420483 4.3792409572 18.3002431170 4.4380304379 0.7797010687 0.0587894806
30.4100000000 17.6197601366 4.3712973382 18.4019718071 4.4325152856 0.7822116706 0.0612179474
30.4200000000 17.7196768569 4.3636952447 18.5043657896 4.4273446198 0.7846889327 0.0636493751
30.4300000000 17.8202916053 4.3564352293 18.6074234751 4.4225194523 0.7871318699 0.0660842231
30.4400000000 17.9216036760 4.3495179068 18.7111431503 4.4180408606 0.7895394743 0.0685229538
30.4500000000 18.0236122578 4.3429439560 18.8155229729 4.4139099885 0.7919107151 0.0709660325
30.4600000000 18.1263164309 4.3367141195 18.9205609690 4.4101280472 0.7942445381 0.0734139277
30.4700000000 18.2297151630 4.3308292052 19.0262550281 4.4066963160 0.7965398651 0.0758671108
30.4800000000 18.3338073059 4.3252900871 19.1326028999 4.4036161436 0.7987955940 0.0783260566
30.4900000000 18.4385915917 4.3200977060 19.2396021898 4.4008889489 0.8010105981 0.0807912428
30.5000000000 18.5440666291 4.3152530707 19.3472503550 4.3985162215 0.8031837259 0.0832631509
30.5100000000 18.6502308992 4.3107572585 19.4555446998 4.3964995237 0.8053138005 0.0857422652
30.5200000000 18.7570827521 4.3066114166 19.5644823717 4.3948404904 0.8073996196 0.0882290738
30.5300000000 18.8646204024 4.3028167630 19.6740603570 4.3935408311 0.8094399547 0.0907240681
30.5400000000 18.9728419251 4.2993745870 19.7842754759 4.3926023301 0.8114335509 0.0932277431
30.5500000000 19.0817452517 4.2962862510 19.8951243783 4.3920268483 0.8133791266 0.0957405973
30.5600000000 19.1913281657 4.2935531908 20.0066035388 4.3918163237 0.8152753730 0.0982631330
30.5700000000 19.3015882984 4.2911769169 20.1187092521 4.3919727728 0.8171209538 0.1007958559
30.5800000000 19.4125231238 4.2891590159 20.2314376284 4.3924982916 0.8189145045 0.1033392757
30.5900000000 19.5241299551 4.2875011510 20.3447845877 4.3933950568 0.8206546326 0.1058939058
30.6000000000 19.6364059391 4.2862050633 20.4587458556 4.3946653266 0.8223399165 0.1084602633
30.6100000000 19.7493480518 4.2852725732 20.5733169575 4.3963114427 0.8239689057 0.1110388694
30.6200000000 19.8629530936 4.2847055813 20.6884932137 4.3983358303 0.8255401200 0.1136302490
30.6300000000 19.9772176845 4.2845060693 20.8042697340 4.4007410002 0.8270520495 0.1162349309
30.6400000000 20.0921382585 4.2846761018 20.9206414121 4.4035295498 0.8285031536 0.1188534480
30.6500000000 20.2077110590 4.2852178268 21.0376029203 4.4067041640 0.8298918613 0.1214863372
30.6600000000 20.3239321334 4.2861334775 21.1551487038 4.4102676168 0.8312165704 0.1241341393
30.6700000000 20.4407973276 4.2874253731 21.2732729747 4.4142227721 0.8324756470 0.1267973991
30.6800000000 20.5583022807 4.2890959203 21.3919697064 4.4185725858 0.8336674257 0.1294766655
30.6900000000 20.6764424194 4.2911476145 21.5112326278 4.4233201060 0.8347902084 0.1321724914
30.7000000000 20.7952129521 4.2935830411 21.6310552168 4.4284684750 0.8358422647 0.1348854339
30.7100000000 20.9146088637 4.2964048768 21.7514306946 4.4340209307 0.8368218309 0.1376160539
30.7200000000 21.0346249089 4.2996158909 21.8723520191 4.4399808072 0.8377271101 0.1403649164
30.7300000000 21.1552556071 4.3032189465 21.9938118787 4.4463515369 0.8385562717 0.1431325904
30.7400000000 21.2764952354 4.3072170024 22.1158026860 4.4531366513 0.8393074507 0.1459196489
30.7500000000 21.3983378229 4.3116131138 22.2383165709 4.4603397826 0.8399787479 0.1487266688
30.7600000000 21.5207771445 4.3164104343 22.3613453738 4.4679646652 0.8405682294 0.1515542309
30.7700000000 21.6438067138 4.3216122166 22.4848806396 4.4760151365 0.8410739258 0.1544029199
30.7800000000 21.7674197772 4.3272218149 22.6089136099 4.4844951390 0.8414938328 0.1572733241
30.7900000000 21.8916093067 4.3332426854 22.7334352165 4.4934087211 0.8418259098 0.1601660357
30.8000000000 22.0163679936 4.3396783885 22.8584360743 4.5027600388 0.8420680807 0.1630816504
30.8100000000 22.1416882410 4.3465325896 22.9839064737 4.5125533570 0.8422182327 0.1660207674
30.8200000000 22.2675621571 4.3538090613 23.1098363739 4.5227930507 0.8422742168 0.1689839894
30.8300000000 22.3939815482 4.3615116844 23.2362153951 4.5334836069 0.8422338469 0.1719719225
30.8400000000 22.5209379109 4.3696444497 23.3630328109 4.5446296253 0.8420949000 0.1749851756
30.8500000000 22.6484224251 4.3782114592 23.4902775411 4.5562358202 0.8418551161 0.1780243609
30.8600000000 22.7764259463 4.3872169282 23.6179381436 4.5683070217 0.8415121973 0.1810900935
30.8700000000 22.9049389983 4.3966651862 23.7460028069 4.5808481772 0.8410638086 0.1841829910
30.8800000000 23.0339517649 4.4065606788 23.8744593419 4.5938643524 0.8405075770 0.1873036736
30.8900000000 23.1634540823 4.4169079695 24.0032951742 4.6073607332 0.8398410919 0.1904527637
30.9000000000 23.2934354312 4.4277117408 24.1324973360 4.6213426265 0.8390619047 0.1936308857
30.9100000000 23.4238849286 4.4389767959 24.2620524575 4.6358154619 0.8381675289 0.1968386660
30.9200000000 23.5547913195 4.4507080605 24.3919467595 4.6507847928 0.8371554399 0.2000767323
30.9300000000 23.6861429687 4.4629105842 24.5221660441 4.6662562978 0.8360230754 0.2033457136
30.9400000000 23.8179278521 4.4755895421 24.6526956871 4.6822357820 0.8347678350 0.2066462399
30.9500000000 23.9501335484 4.4887502361 24.7835206291 4.6987291779 0.8333870807 0.2099789417
30.9600000000 24.0827472306 4.5023980972 24.9146253671 4.7157425471 0.8318781365 0.2133444499
30.9700000000 24.2157556566 4.5165386861 25.0459939459 4.7332820810 0.8302382893 0.2167433948
30.9800000000 24.3491451609 4.5311776955 25.1776099493 4.7513541023 0.8284647885 0.2201764068
30.9900000000 24.4829016453 4.5463209512 25.3094564917 4.7699650657 0.8265548464 0.2236441146
31.0000000000 24.6170105701 4.5619744136 25.4415162091 4.7891215595 0.8245056390 0.2271471459
31.0100000000 24.7514569447 4.5781441795 25.5737712503 4.8088303057 0.8223143056 0.2306861262
31.0200000000 24.8862253184 4.5948364834 25.7062032681 4.8290981619 0.8199779497 0.2342616785
31.0300000000 25.0212997711 4.6120576986 25.8387934108 4.8499321215 0.8174936397 0.2378744229
31.0400000000 25.1566639039 4.6298143391 25.9715223128 4.8713393147 0.8148584088 0.2415249756
31.0500000000 25.2923008297 4.6481130607 26.1043700859 4.8933270092 0.8120692563 0.2452139486
31.0600000000 25.4281931632 4.6669606622 26.2373163109 4.9159026110 0.8091231477 0.2489419488
31.0700000000 25.5643230119 4.6863640872 26.3703400280 4.9390736646 0.8060170161 0.2527095774
31.0800000000 25.7006719662 4.7063304245 26.5034197286 4.9628478539 0.8027477624 0.2565174294
31.0900000000 25.8372210892 4.7268669100 26.6365333460 4.9872330023 0.7993122568 0.2603660922
31.1000000000 25.9739509079 4.7479809275 26.7696582472 5.0122370728 0.7957073394 0.2642561453
31.1100000000 26.1108414024 4.7696800095 26.9027712238 5.0378681686 0.7919298214 0.2681881591
31.1200000000 26.2478719969 4.7919718387 27.0358484834 5.0641345328 0.7879764865 0.2721626941
31.1300000000 26.3850215493 4.8148642485 27.1688656413 5.0910445484 0.7838440920 0.2761802999
31.1400000000 26.5222683418 4.8383652240 27.3017977120 5.1186067381 0.7795293702 0.2802415141
31.1500000000 26.6595900708 4.8624829024 27.4346191008 5.1468297638 0.7750290300 0.2843468614
31.1600000000 26.7969638372 4.8872255741 27.5673035957 5.1757224262 0.7703397585 0.2884968521
31.1700000000 26.9343661367 4.9126016827 27.6998243593 5.2052936639 0.7654582225 0.2926919811
31.1800000000 27.0717728502 4.9386198257 27.8321539211 5.2355525527 0.7603810709 0.2969327269
31.1900000000 27.2091592336 4.9652887547 27.9642641696 5.2665083045 0.7551049360 0.3012195498
31.2000000000 27.3464999091 4.9926173755 28.0961263452 5.2981702661 0.7496264361 0.3055528906
31.2100000000 27.4837688549 5.0206147479 28.2277110326 5.3305479175 0.7439421777 0.3099331696
31.2200000000 27.6209393966 5.0492900861 28.3589881542 5.3636508705 0.7380487576 0.3143607844
31.2300000000 27.7579841971 5.0786527575 28.4899269628 5.3974888664 0.7319427657 0.3188361090
31.2400000000 27.8948752485 5.1087122830 28.6204960361 5.4320717745 0.7256207876 0.3233594915
31.2500000000 28.0315838622 5.1394783360 28.7506632698 5.4674095888 0.7190794076 0.3279312528
